feature_mz,scils_interval_half_width_da,search_half_width_da,01_peak_mz,01_peak_intensity,02_peak_mz,02_peak_intensity,03_peak_mz,03_peak_intensity,04_peak_mz,04_peak_intensity,05_peak_mz,05_peak_intensity,mean_peak_mz,mean_peak_intensity
84.0454,0.0016809079999973,0.0008404539999999999,84.04543832310054,126.97879004938667,84.04543832310054,147.48253173624835,84.04543832310054,158.19232086221092,84.04543832310054,163.7697932393125,84.04543832310054,170.629196289012,84.04543832310054,153.4105264352341
85.0294,0.0017005880000056,0.000850294,85.0294383231332,321.4719026225189,85.0294383231332,334.00628905062285,85.0294383231332,338.29473576751514,85.0294383231332,345.5890214548917,85.0294383231332,358.00720502898696,85.0294383231332,339.47383078490714
85.0409,0.0017008180000033,0.0008504089999999999,85.03693832313346,213.82565682929868,85.03693832313346,217.46840598765684,85.03693832313346,216.104688905784,85.03693832313346,215.50722695089456,85.03693832313346,217.89605821126707,85.03693832313346,216.16040737698023
86.0017,0.0017200340000016,0.000860017,86.00173832316548,114.90728490706653,86.00173832316548,107.49996610644313,86.00173832316548,100.41395464352787,86.00173832316548,98.46958617252652,86.00173832316548,95.81227921600602,86.00173832316548,103.42061420911402
86.0245,0.0017204899999967,0.000860245,86.02453832316624,199.19513789574856,86.02453832316624,226.04840458248208,86.02453832316624,231.7479924507853,86.02453832316624,239.1740405330509,86.02453832316624,242.57540710109143,86.02453832316624,227.7481965126317
86.0611,0.0017212220000005,0.000860611,86.05713832316732,39.91859415306948,86.05713832316732,41.61614657273924,86.05713832316732,43.138224217970816,86.05713832316732,43.921628883665576,86.05713832316732,44.19341850360117,86.05713832316732,42.55760246620926
87.0086,0.0017401719999981,0.0008700860000000001,87.00863832319891,553.436106234513,87.00863832319891,545.7627114357945,87.00863832319891,536.3884042763557,87.00863832319891,539.3216451745719,87.00863832319891,544.6404330684194,87.00863832319891,543.9098600379309
87.0452,0.0017409040000018,0.000870452,87.04913832320025,74.39663895373536,87.04913832320025,82.29929465236287,87.04913832320025,83.73709463344171,87.04913832320025,82.489814014076,87.04913832320025,82.95414064649923,87.04913832320025,81.17539658002303
87.0561,0.0017411219999985,0.0008705610000000001,87.05613832320049,102.27662704425376,87.05603832320048,112.87717961209928,87.05613832320049,114.51112004585468,87.05613832320049,111.61072695023506,87.05613832320049,111.18401217590592,87.05613832320049,110.49069902724516
88.0405,0.0017608099999933,0.000880405,88.04013832323315,210.54895686104027,88.04013832323315,477.5863696396802,88.04013832323315,638.0328391014261,88.04013832323315,756.2959789044498,88.04013832323315,918.1979603602748,88.04013832323315,600.1324209733742
88.9881,0.0017797619999982,0.0008898810000000001,88.99203832326475,36.12204912368805,88.98853832326463,47.71939055344036,88.98843832326463,53.24407166834653,88.98853832326463,55.27518195377188,88.98853832326463,57.55064967188992,88.98853832326463,49.714311832920146
